year,country_o,country_d,sector,distance,gdp_o,gdp_d,eu_usa_fta,tariff,log_trade,trade
2010,Australia,China,Manufacturing,4409.785589102077,549.9888931495007,280.67259787744786,0.0,0.04928804433919316,5.33853988711567,208.2084803533308
2010,India,UK,Pharmaceuticals,7410.197367571454,84.7335092792728,634.335468573134,0.0,0.05238603487716764,2.9448313009626252,19.00745557652447
2016,Italy,UK,Technology,12307.717786633017,138.36731413857768,256.7279593111873,0.0,0.06496833985225399,-0.2931730324039805,1.0
2011,South Korea,Italy,Technology,12713.098504845604,509.04647374487575,1662.5250940487344,0.0,0.14862150433522855,6.110100006314661,450.38375413492685
2018,India,USA,Automotive,8637.926850110009,911.8155521032382,352.130124496086,0.0,0.16776947648123894,5.57333386268926,263.3104785445379
2019,Italy,China,Agriculture,13288.078707888986,1704.8977174815307,189.71881598097727,0.0,0.15455410031754052,3.3271482814499747,27.858782909504708
2011,Brazil,China,Manufacturing,10820.608919242266,568.72982907505,505.1351333009319,0.0,0.20482811387153746,4.127797693857764,62.04113878873792
2020,Germany,USA,Agriculture,944.1071443016278,233.16806900165932,582.5390443900606,1.0,0.008831551557325023,8.588510607043778,5369.6102570784915
2023,France,UK,Agriculture,11504.024954356835,1232.6792373135793,72.90199527532519,0.0,0.03621301315222413,1.8547120899832472,6.389858281555957
2023,UK,Germany,Pharmaceuticals,7102.04890495617,1305.3514371817612,542.7307331087302,0.0,0.026097722894354233,5.021494119616189,151.63769948216645
2013,Italy,Canada,Automotive,12983.14029617887,306.69796814256193,640.1976780573751,0.0,0.028959909307280124,3.7806909418867587,43.84632653543459
2022,Australia,Brazil,Manufacturing,5437.108258666434,77.82024510278146,1751.6132048458426,0.0,0.21711199190212374,3.6966100854302844,40.31042359184738
2020,Italy,South Korea,Manufacturing,13771.75583764452,14953.870388772015,6955.789079960207,0.0,0.06993893573012458,7.838420713423438,2536.1962885850517
2010,Italy,France,Pharmaceuticals,8613.433107401528,295.2736994332928,142.19317803765185,0.0,0.020607578520027002,2.88449024560071,17.894443498897044
2011,Australia,India,Pharmaceuticals,10843.143294854186,485.1007143165587,3401.4022206374693,0.0,0.061589445425894625,7.062944489113489,1167.8789147239925
2022,UK,Germany,Automotive,14665.739300950234,237.4708542760925,50.15854385362556,1.0,0.0035062394852137385,0.5035161447824151,1.6545286171460598
2023,Italy,Australia,Manufacturing,4333.5087960369565,1131.3392608957129,989.738842815629,1.0,0.0068032826931835036,5.672422382300919,290.7379605540717
2023,Canada,France,Automotive,12696.254071402334,4376.865531325204,201.23746710804366,0.0,0.1352564426853761,5.03035315816327,152.98703177555973
2023,France,UK,Automotive,8555.808843869156,144.92891663003792,1223.9351281348645,0.0,0.01857918526061291,4.2711143466413395,71.60137993680884
2021,Australia,China,Automotive,4338.003352573292,816.0502105803178,2812.245024772707,0.0,0.23177590634160844,7.94872284905802,2831.9558048450194
2010,France,India,Pharmaceuticals,9910.33083767401,145.6595489573403,743.375642412191,0.0,0.03013253931600641,3.2911229681515226,26.87302426841392
2013,Australia,India,Manufacturing,8476.25378386839,1805.620885011402,1037.0412539693918,0.0,0.18879115654933326,7.616796497783823,2032.0420406565252
2022,USA,Germany,Technology,13278.91713639986,304.00162341725985,315.60246874094906,1.0,0.0047225294702333935,5.364634308717086,213.71306738347465
2013,USA,South Korea,Automotive,8582.865949343053,1095.4422475379797,5374.343229495899,0.0,0.20876981171754655,6.678230627841146,794.9113729239843
2016,Canada,South Korea,Manufacturing,6223.04015861675,242.42881248469598,327.5862241870968,0.0,0.06473311482701781,6.7081637630186925,819.0652598365355
2012,Canada,China,Manufacturing,5424.986473157869,1579.9968833248392,10816.30825588641,0.0,0.17085299887248193,8.405290666336448,4470.657043202391
2017,South Korea,China,Manufacturing,12316.699661363626,40.7997029840573,3039.8575219571253,0.0,0.04201523050412407,4.909275367002633,135.54116121609326
2012,Australia,South Korea,Pharmaceuticals,11369.527406756823,3066.693930257515,463.19932043739846,0.0,0.1208111582654322,4.054957177614761,57.6826928327802
2016,Italy,India,Manufacturing,1925.5838440899245,1799.6457002018478,1471.392261248504,0.0,0.2231049983385319,3.9610578255109585,52.512846006814165
2018,Germany,South Korea,Technology,791.3170090986823,14804.075252790335,246.2104093555877,0.0,0.021075548808828195,8.515724305140118,4992.6609600465135
2016,Australia,Germany,Technology,10000.045779326574,44.690637276122935,262.9754438779503,0.0,0.22476665182979888,2.1741611391888607,8.794804410164057
2011,Australia,USA,Agriculture,6453.533746498863,184.41474451100197,1155.8693654162605,0.0,0.19052178410676526,4.830691288121269,125.29754742927469
2018,Brazil,UK,Manufacturing,4313.8769094204035,303.58480727020515,998.4913351702477,0.0,0.14453358279641262,5.2915054307417275,198.64224256724515
2014,Canada,USA,Manufacturing,8094.572809413696,382.28045254844073,862.8085751972164,0.0,0.153541721966512,4.9331930303541345,138.82206849486587
2019,USA,UK,Technology,13158.867969885245,292.51647595715315,601.057908345002,0.0,0.12465571812248213,3.0634338756664126,21.400919227608128
2014,South Korea,Brazil,Pharmaceuticals,14613.177013756864,3155.566182591753,1673.4795920036395,0.0,0.24398033333802852,5.383764023506981,217.8406916739173
2016,Germany,Japan,Pharmaceuticals,3796.814292797025,101.11849846027732,372.7916634373118,0.0,0.1788592086514512,3.96675080988703,52.812653408369286
2022,UK,Australia,Agriculture,7324.334644259384,1204.9505331682421,118.96841720463486,0.0,0.20976684152669586,2.1377956215478493,8.48072228714823
2014,Japan,Italy,Technology,12338.89263936064,2359.7446058734236,1864.848998126398,0.0,0.13258471510943562,4.48671592288473,88.8292442467351
2012,Brazil,India,Automotive,11938.348063193756,3516.368002085582,423.80803720760446,0.0,0.16866532594844488,4.417406562884483,82.8810595756329
2010,Canada,Germany,Automotive,4977.951083151128,1068.3299775630458,1194.0505020008777,0.0,0.19194277869141987,5.254965492584481,191.51487705691085
2017,France,China,Automotive,7954.454910855888,3599.9898748806286,108.14057136976172,0.0,0.07520149764245067,5.029910809306291,152.91937310239288
2017,Australia,Germany,Pharmaceuticals,8940.788026119888,342.33069269981024,65.97484454973616,0.0,0.02306538415190248,3.5344848225083463,34.27735124487373
2023,USA,South Korea,Manufacturing,1663.2471922773973,765.0367227670282,729.3499616533792,0.0,0.20125790612506006,5.287997820169409,197.9467034903375
2013,China,France,Manufacturing,5227.813351388049,101.8889540002786,3902.93940021432,0.0,0.20662668781597113,5.852505470543195,348.105456762921
2011,USA,Australia,Technology,11011.839673612334,2427.513297567404,725.1778618741524,0.0,0.18508467326223094,6.000895767563615,403.7903338240502
2014,Canada,France,Automotive,2006.5828167937284,2413.015523341515,545.088711067132,0.0,0.14806646864214437,7.107455475431843,1221.0366321626138
2013,Japan,India,Pharmaceuticals,2107.8626113550285,582.0138923219316,419.75279470634473,0.0,0.2168523279699571,6.6773900629858645,794.2434791042016
2021,Italy,China,Technology,12925.444417704479,1525.3532697451212,2044.8460949543444,0.0,0.0909640386842878,4.364152906274854,78.58280473877126
2019,Brazil,USA,Technology,4629.322269028807,321.6751408967585,796.1053661458777,0.0,0.15793928401474708,4.73829225032234,114.23894348264245
2010,India,Germany,Technology,11092.360369728724,784.6545969961571,624.5365223515626,0.0,0.16496370651773526,3.5408164524215726,34.4950712813523
2016,India,France,Automotive,4491.0387655122995,537.3608870301512,372.3836718148326,0.0,0.11016634807186208,3.7297998207615968,41.6707657069209
2017,India,USA,Automotive,9879.441228940324,431.84142480750774,284.5109253489609,0.0,0.1516772896309498,3.3595577252726243,28.776460962962826
2023,Australia,France,Automotive,3385.4128955894826,74.89591510979636,2585.2263500443587,0.0,0.02473757660999544,7.209713792439562,1352.5051147845177
2010,India,UK,Technology,13324.550159754894,1198.6240713342738,851.7094027371222,0.0,0.013284509457796814,2.9925702871169637,19.93686014754485
2023,Germany,Japan,Pharmaceuticals,2845.1497622053616,360.4743695660958,4067.221450170512,0.0,0.0366211227588885,5.066983967468052,158.69497562733017
2023,UK,Italy,Agriculture,8116.820696325651,280.9649093046099,463.3793778941331,1.0,0.0011754822144545197,3.4037549651900187,30.076825708040698
2019,USA,UK,Agriculture,13830.015301814423,748.8981355518183,2626.4401612046495,0.0,0.20674854671965495,5.08626788586526,161.784934086243
2018,Brazil,Japan,Agriculture,6235.723148380844,1242.756588119613,498.54514390659256,1.0,0.02354750756034173,5.647550688819386,283.59599961239144
2019,Japan,India,Pharmaceuticals,1253.8920565791318,3473.689322398648,283.2312746650475,0.0,0.1514081972427011,6.84928147162355,943.202945052645
2019,UK,Germany,Automotive,11113.140094404389,1508.2469669381176,1253.0235347535418,0.0,0.21661823804746838,6.004680469936419,405.32145565115036
2020,China,Italy,Automotive,11515.09184617285,1731.7660560567583,156.45647995227057,0.0,0.0613781368091048,2.8299997099141097,16.945455908902638
2016,China,Canada,Pharmaceuticals,1879.944898701398,704.9850344354351,1088.26174306773,0.0,0.14362939063541263,4.235486409088633,69.09527913283775
2019,Brazil,USA,Pharmaceuticals,8344.837956651023,217.87752390176135,23184.209660137367,0.0,0.12183812337429313,6.380525266166449,590.2376581200717
2023,USA,France,Technology,1875.5451378996318,1018.2429122036967,498.2286917752673,1.0,0.013236049441901213,6.115727016708531,452.9252118994059
2019,Brazil,India,Technology,10543.778307771934,2283.4945389198533,945.56424929045,0.0,0.0697430209130049,6.396966836925254,600.0223094402138
2010,Italy,Canada,Automotive,13415.629720699215,1402.4924312085823,67.32262668438469,1.0,0.007083810176651823,1.851027128732685,6.3663552319009975
2018,Italy,China,Agriculture,13132.050242274388,460.78245986090866,655.0671768319896,0.0,0.06721746143101483,4.281807326321218,72.37112011123125
2021,USA,UK,Agriculture,614.8981467110102,1801.9793363201782,369.95425998463776,0.0,0.12999991835955177,8.14209553874397,3436.1108321659062
2021,Canada,South Korea,Automotive,10089.936640773813,384.1572381398636,3447.6492739362434,0.0,0.09523185018372193,4.82823021253613,124.98955984024059
2020,USA,Germany,Pharmaceuticals,2726.0271189128825,826.3199183082502,125.1047470962926,1.0,0.007667684479227398,8.083861314467299,3241.7264262038907
2019,Japan,China,Manufacturing,11769.866166126783,647.2896044150152,2675.373317417438,0.0,0.19631546216680032,4.692538446609733,109.12984879882383
2023,Canada,Japan,Automotive,12303.551900631948,674.725561980759,1608.8034406770214,0.0,0.06522779449679228,3.068866154516561,21.51749132791279
2014,USA,Australia,Manufacturing,10227.636012921965,920.9828659501748,90.21939162435027,0.0,0.14785189803627072,2.1424743751461914,8.520494466626195
2013,Canada,China,Agriculture,1408.3837500785226,164.0925420469491,1081.6650260889155,0.0,0.19373500743258712,7.830468988751847,2516.109123630074
2019,Brazil,USA,Pharmaceuticals,5834.931156857241,13805.537703341979,444.14732790323274,0.0,0.14895147247802432,4.511053191882168,91.01762707524212
2010,India,Germany,Manufacturing,3145.3467708348653,38.28028803956005,292.62341309953246,0.0,0.16167499887021813,3.668968706324954,39.21144648439245
2011,UK,South Korea,Technology,12569.286728033016,157.1758374497242,1511.6885936301537,0.0,0.08936329798567322,2.856655484910991,17.403224147888558
2017,India,Australia,Automotive,8836.752535732989,899.5763279294454,2660.3239329015114,0.0,0.0811904434352621,4.926702378215244,137.92394060997069
2019,Japan,Italy,Agriculture,583.8292642807637,909.5299100587464,42.926621575478116,0.0,0.22764508321306687,5.6176999854493195,275.2555628164691
2010,South Korea,Brazil,Manufacturing,5145.437614643633,303.0021509426184,489.5657639525902,0.0,0.16528825945980402,3.488714221913017,32.743819342777506
2015,Italy,Germany,Technology,10180.281872321799,441.4946788445145,1414.3684382880488,0.0,0.011470481797117547,5.03999749323771,154.46962780676756
2013,South Korea,USA,Manufacturing,4398.302052536548,166.81143638763703,7837.035465034425,0.0,0.24297875149873924,6.313826574945056,552.1537692382906
2022,Japan,Italy,Manufacturing,1389.1293198039912,508.47008567336195,1856.4431283724305,0.0,0.01506669818786178,6.539102448748867,691.6654941212504
2014,Italy,Canada,Pharmaceuticals,2500.652082488918,2448.7403268330745,698.7917311547747,0.0,0.0630010101559496,9.378033188776149,11825.732882004477
2020,Brazil,UK,Pharmaceuticals,2526.9072789744496,353.93389684765935,130.0312374589377,0.0,0.18876588458604945,1.0888823231345532,2.97095165228267
2018,Brazil,Canada,Pharmaceuticals,13274.448519419206,1529.7544252403313,647.00592554443,0.0,0.06715074528034141,4.268726625555187,71.43061975710533
2013,Canada,USA,Manufacturing,1721.8601339400038,87.79178527898529,592.2225337371085,0.0,0.1784997335258179,6.427616838561397,618.6977331024824
2010,Germany,USA,Technology,3357.8426988024776,1747.1793185253387,78.4251491633757,0.0,0.03884649255201809,7.2839155582672435,1456.680590785144
2012,Italy,UK,Automotive,9749.330204143369,1728.652172459742,304.42880402812386,0.0,0.1945956203647396,5.21586309332202,184.17070891119982
2022,Brazil,Australia,Pharmaceuticals,14956.460412715593,569.8596325839046,936.3577056487418,0.0,0.2127881062044834,2.8448311585780055,17.198654578471537
2013,Germany,UK,Agriculture,2177.089239374371,1121.9474218365385,154.06575440507203,0.0,0.03819436939312377,4.764985619006884,117.32942996195145
2021,China,Brazil,Technology,9221.318764287784,3800.7365645738296,739.8671078093214,0.0,0.09380673039462496,6.597068774016846,732.9436140402865
2018,China,Japan,Technology,9511.826609565169,278.3512875529646,149.80652989865547,0.0,0.20413083810259094,1.5160681807096603,4.554283327125417
2016,Canada,France,Pharmaceuticals,9835.791327334035,440.4858082476651,14314.833930614423,0.0,0.04386465741218411,4.294273784426844,73.27897878150365
2011,Japan,UK,Automotive,14818.107087047743,131.4539713215951,889.9576657872564,0.0,0.014071923263947319,-0.16656598102563924,1.0
2013,India,China,Pharmaceuticals,11047.313357902676,1894.692864667217,294.6433058180493,1.0,0.01717681379922056,6.2707244837955365,528.8603899005166
2014,China,USA,Manufacturing,10935.075208224185,220.65245463173437,121.97880309673222,0.0,0.018144345427056407,-0.20855604430399044,1.0
2017,Canada,Italy,Automotive,4256.7682389609,3572.3874111291407,578.956424304777,0.0,0.12648828698823605,5.231838491125538,187.13653630977646
2020,France,China,Automotive,861.3281217573119,157.54391445624807,493.8836009231368,0.0,0.13508002724370233,6.359398985706318,577.8989264838934
2015,Germany,USA,Manufacturing,3446.1120293851964,2292.5242220607656,971.6593613135415,0.0,0.013917377890740488,6.341083227509938,567.4106133929674
2019,UK,South Korea,Technology,10680.306069554788,408.5805302676796,2427.191117085612,0.0,0.18341379010148165,4.8001183247021455,121.52479605334649
2013,France,Brazil,Pharmaceuticals,2216.7562286626953,922.1614293057836,250.3244080947082,0.0,0.12076388798234039,5.474003901020617,238.41286580088794
2017,South Korea,China,Automotive,6254.613175288228,85.61145879630493,847.5993435355382,0.0,0.18913146782019155,1.44990294516656,4.262700779377465
2019,UK,Canada,Pharmaceuticals,4311.534488355029,3179.9701624440254,3100.14086010252,0.0,0.24853486891937973,5.168783245782442,175.7009225309778
2018,Italy,Canada,Pharmaceuticals,14682.104179656928,165.49834748228426,506.33282256398525,0.0,0.16189035629123563,2.922423609980436,18.586278807801705
2012,Australia,Canada,Pharmaceuticals,12660.319771595505,553.5336655686892,84.24524282595061,0.0,0.11163592811916125,-0.7407819490456022,1.0
2015,Italy,USA,Manufacturing,6039.501634222441,923.8139938561716,641.9523048534106,0.0,0.21046859905627932,4.8212360386884745,124.11841116349086
2010,UK,Australia,Agriculture,11921.93578061156,4914.269894237012,7640.196254359063,0.0,0.16749593259467188,6.740840293292145,846.271553471287
2015,Brazil,UK,Pharmaceuticals,7492.331303121628,43.79778117671873,102.83843097504541,0.0,0.12846004266754943,-1.2296393905039114,1.0
2018,Brazil,USA,Automotive,1519.3414806264984,920.6616914247643,131.2470060365074,0.0,0.029813878782366167,5.025162417284121,152.1949731995781
2023,India,Italy,Automotive,12702.291318073014,2897.875595261067,3956.9482122255004,0.0,0.11171318992555612,7.287407784158708,1461.7765413861614
2018,Japan,Germany,Manufacturing,1967.7056232659563,6277.363738693,516.7657634747534,0.0,0.08453795437868,7.580256706827118,1959.1318233560423
2018,Australia,India,Agriculture,4727.791111204214,360.85206787700747,363.2004309498904,0.0,0.0594712867182431,2.094822116046137,8.123995713193793
2020,India,South Korea,Automotive,9993.139851555174,114.1251464204762,9678.0442312703,0.0,0.1594185709296913,4.070953213295774,58.612806478534345
2012,Canada,Germany,Agriculture,5799.108876230911,117.52797606073807,364.1431965043438,0.0,0.07866907473326179,3.692228206463136,40.13417462737955
2015,South Korea,Canada,Agriculture,10846.150256657631,369.7567428602775,757.0073799001414,0.0,0.20854465861048083,2.756520605036573,15.744964581403883
2012,Italy,Germany,Automotive,1548.6198683878563,3820.616646768241,240.3178593581774,0.0,0.10959394351905982,7.27140650790904,1438.5723942153347
2010,UK,India,Technology,7440.5809740232435,242.10196862650156,156.19297743660533,0.0,0.039326151203307826,1.063326621588703,2.8959888419224105
2010,Germany,South Korea,Agriculture,7964.085042530459,131.0978988915359,511.3370885455147,0.0,0.12466149501027447,3.569607332903969,35.50264969188279
2019,Germany,Canada,Technology,12307.376665733911,189.18985430006856,53.97886995047234,0.0,0.05416170104412528,2.092154786289193,8.102355211689893
2011,USA,Italy,Manufacturing,6557.589664793756,607.9276324517492,320.95873897821554,0.0,0.19767850149914062,3.7067411005988475,40.72088478829241
2020,India,Brazil,Manufacturing,9100.792879689077,1300.9103697043015,417.69208240635817,0.0,0.11942973623447761,3.116193881171317,22.56034865714947
2015,UK,South Korea,Manufacturing,4114.512018372638,177.2589264292604,2647.389874080404,0.0,0.1899547665237669,5.019395173489951,151.3197539122856
2019,Brazil,France,Manufacturing,14878.512536739987,1164.9485778282824,998.500624870687,0.0,0.10092958941594464,5.1566826382033595,173.58764636519862
2020,Australia,Italy,Technology,4105.807121655986,3480.710416645504,642.01772273043,0.0,0.033212393208938026,6.533419509476411,687.7459489386612
2015,Canada,Japan,Agriculture,4658.817337428427,538.8520643900516,85.73466694135179,0.0,0.17383999042966627,3.403579102943791,30.071536794985978
2016,France,India,Agriculture,14939.018475820658,1532.9996905543296,248.47618767128202,0.0,0.016023134785157753,6.647277793913843,770.6835080672654
2017,USA,France,Agriculture,8753.285155256717,1320.2343336953643,1053.9204991935806,0.0,0.14215507805883493,5.920844035687353,372.7261753427637
2018,France,India,Agriculture,9491.427104447113,1153.4974258656644,682.182587250109,1.0,0.016744663846882033,2.924163781016345,18.618650269619565
2023,Italy,China,Agriculture,11385.12803209305,111.51325603353864,128.0028525175829,0.0,0.2037986507379837,1.767145803337086,5.85412068184844
2023,Canada,USA,Pharmaceuticals,10246.978807093052,212.63302515685865,57.68439431105037,0.0,0.1919541122723403,1.7455452511978313,5.729024381366178
2018,Japan,Australia,Technology,3896.2940634224356,1537.5272986921827,113.60734216263923,0.0,0.05301663417824174,5.666628617141251,289.0583633817609
2013,Australia,China,Automotive,5109.496093354944,435.4270793160073,572.2234815966216,0.0,0.11079273135615182,2.9699790665543704,19.491511567262776
2016,South Korea,Australia,Pharmaceuticals,505.15407435895634,2702.4065946664186,589.1976421583497,0.0,0.2256298518746785,9.167343164139927,9579.140647162185
2013,France,Brazil,Pharmaceuticals,9567.24108081591,644.7339209975037,593.0104809404395,0.0,0.1979703714133526,5.037642440796319,154.10627176189013
2016,Canada,UK,Manufacturing,3678.351929679699,685.7291404264411,3768.036734692476,0.0,0.1537167940658263,4.785289793109833,119.73605674086673
2020,USA,UK,Pharmaceuticals,12477.52290794499,480.1820673247117,1998.6100019594323,0.0,0.0671305554770725,5.371192521395117,215.11924911086183
2020,South Korea,USA,Automotive,14481.341425430817,490.35294043350603,2473.21155623729,0.0,0.0894573425302048,6.942889821450279,1035.7590530049486
2021,Italy,Canada,Manufacturing,11790.728443478818,3169.911460885358,166.75373324024056,0.0,0.022468355840475338,3.925091266418896,50.65770119484444
2017,Canada,China,Agriculture,7701.156768446145,364.527089998445,576.0324975909336,0.0,0.09777583490743305,1.6479169005160599,5.196144459681348
2017,Japan,USA,Agriculture,10140.424147389434,773.2775103020382,1838.374701471221,0.0,0.1221386571275076,5.981055182813609,395.8578502568422
2023,South Korea,India,Manufacturing,13632.046036102909,871.2030979412937,1107.8513240813386,0.0,0.24394429214071514,3.2448333915901406,25.657434959664602
2014,Brazil,Japan,Manufacturing,6803.350920533564,85.52354237095837,62.89707847968737,0.0,0.22349329084091082,-1.2738037723056568,1.0
2023,Germany,Japan,Automotive,524.4036102082657,4557.91798622019,189.32946413570366,0.0,0.22710873066338583,6.97994201329772,1074.856037831598
2019,China,Brazil,Technology,12338.864687941968,624.9770419807032,290.46628576884626,0.0,0.19756747727585608,3.2130019349268166,24.853583190557117
2013,South Korea,China,Technology,4872.853781976214,356.9410020638536,81.66139822464051,0.0,0.22750078259952708,2.2666587237632005,9.647113233048481
2019,Brazil,USA,Automotive,7112.314217500826,328.6640568661908,584.5899155345229,0.0,0.03537604931747051,4.153821047436211,63.6768482937134
2014,Brazil,China,Pharmaceuticals,12990.398625118962,474.88907028105103,68.20204164637646,0.0,0.01909511283257646,5.2106309510919155,183.20961804213132
2011,Germany,Australia,Automotive,12532.097750207393,1125.9708676055402,1474.9253083850642,0.0,0.13663433816722298,5.6857332255667234,294.63379890384584
2022,Brazil,Australia,Manufacturing,3457.014104664353,1065.2360890967946,69.53010819161399,0.0,0.20042241713564224,4.812844870640732,123.08127021515696
2011,Australia,Brazil,Manufacturing,12594.991734190855,416.6893838089799,731.0689045452315,0.0,0.08240535125165495,2.4156948422102476,11.197548184188303
2019,Australia,Canada,Agriculture,5791.418230668569,741.2312698680473,213.67404850988842,0.0,0.08470248853955528,3.605890116652218,36.814438422071284
2023,UK,Australia,Automotive,14695.894892252472,859.0725437736512,796.4303848868734,0.0,0.11847712063646475,1.3270953916127217,3.7700768716597746
2021,Italy,France,Agriculture,2517.878165428575,264.3577874287584,2884.7092144838757,0.0,0.06437981525575188,6.9668541625967,1060.8801392164874
2021,Canada,Australia,Agriculture,8343.626291711233,416.6820949454043,623.6090345190191,0.0,0.22328114122259038,4.3477331458112936,77.30302946320728
2020,Italy,Japan,Technology,5759.18081245029,385.61084626011524,212.30052045526426,0.0,0.23782649931824126,4.043698929715367,57.03692868456635
2012,UK,Italy,Pharmaceuticals,10122.410342686118,725.1760685609715,291.7420538495916,0.0,0.07803252364321067,3.422573923942888,30.6481997197078
2020,Brazil,South Korea,Pharmaceuticals,13673.561860244461,1060.912302747117,785.527077176745,0.0,0.13288548735726877,5.6503292254781385,284.38507722647125
2020,China,Canada,Automotive,8809.58961209786,170.402247794804,3192.817576190419,0.0,0.13493425903451875,5.483221945667394,240.6207266884194
2010,USA,Italy,Technology,4601.752941612618,669.8384431205326,338.40391443221523,0.0,0.13025449331906586,5.278462129283912,196.0681159639088
2013,Italy,France,Pharmaceuticals,4058.0104266507874,18.92101858111734,582.132157409702,0.0,0.14723086814383363,-0.20189850132651754,1.0
2021,Italy,UK,Pharmaceuticals,11542.607248097098,449.4256296975945,19964.469088105347,0.0,0.09281362031366232,4.204493432783405,66.98665582632786
2018,China,Brazil,Pharmaceuticals,6864.478819329437,793.5071049133254,382.8200116998324,0.0,0.13647158532737919,2.815167918238591,16.69597910436287
2019,South Korea,India,Agriculture,11824.49783376307,541.4120026946417,562.9710579989276,0.0,0.1617546168033616,4.178137122225302,65.24419796844178
2019,Japan,Australia,Manufacturing,3173.4515019443875,161.94470184004714,1002.256820778772,0.0,0.10147864172739776,2.785119291306367,16.201750489469738
2021,Italy,France,Manufacturing,14548.035960994723,223.29414716571546,246.89477491774383,0.0,0.13833622620744082,2.6994447269156954,14.87147170384025
2014,Canada,China,Manufacturing,10267.344188387695,131.11898498530903,1797.327849457616,0.0,0.028450761550792916,3.278242561355472,26.529108426732048
2019,France,Australia,Agriculture,10335.315870170063,271.0045196245945,186.81652643606398,0.0,0.04544781669587789,1.12441231141513,3.078407172452184
2014,Canada,Italy,Manufacturing,5191.851600222382,332.67535360085446,993.1945497844431,0.0,0.24106938593387897,5.871712832309269,354.85626931036853
2021,Canada,India,Agriculture,7523.582809140862,620.646902864316,15068.903810574962,0.0,0.017461778076518268,8.247567311583477,3818.3257171557684
2019,Canada,India,Pharmaceuticals,12049.20208817609,169.71922182462907,272.7286535412427,1.0,0.015003039633984087,1.0494645070976505,2.856121275818439
2022,Brazil,Japan,Agriculture,14766.471308013433,297.72117023174457,579.448681360669,0.0,0.09389158300730485,4.058097282592319,57.864107224714886
2013,UK,Brazil,Manufacturing,12798.215037427784,2774.642756704085,337.32623617560955,0.0,0.15834146131929588,1.3693302849313866,3.9327160141508037
2016,Australia,China,Agriculture,1451.2119557933675,152.52121656361481,133.30843151304285,0.0,0.1699348243679763,3.829409939950602,46.035366587868445
2017,Italy,France,Technology,12064.46501671893,385.0314081141338,5144.918099025348,0.0,0.07464127859165406,8.237905567521548,3781.611677759628
2014,France,Germany,Agriculture,9342.275742198384,1713.6155141295653,163.67745086047898,0.0,0.19159815657022183,5.2645003310083,193.3496738101232
2021,China,UK,Manufacturing,3158.0400355428596,825.0507308931759,5113.376601547905,0.0,0.06600443913018506,5.535313966652378,253.48736172301102
2021,Australia,China,Manufacturing,3140.7369117926396,204.6059472555661,2581.2424226965154,0.0,0.05042974059910397,7.1789787116400365,1311.5680847920762
2016,USA,Germany,Automotive,1200.3710788100864,442.97225031058184,463.7795410246894,0.0,0.07204944798843857,4.182128341375337,65.50512221735843
2023,India,Italy,Automotive,2048.7056635279023,220.49809040986315,123.09217226374797,0.0,0.11024394200917595,1.8825986059958597,6.570556985499139
2020,Brazil,South Korea,Pharmaceuticals,6394.3629180328535,681.5711304562255,468.9208811320473,0.0,0.022806096918521677,3.557681606750507,35.08176945339265
2016,Germany,South Korea,Technology,7157.384771387824,738.6935376921078,580.677092929633,0.0,0.031460599422917526,4.501514915956488,90.15360303459012
2012,France,Australia,Automotive,1797.188073567573,538.5483542978219,177.38332239099944,0.0,0.19127279358019358,5.2126618671177845,183.58207948243867
2015,India,South Korea,Manufacturing,13175.343968209838,41.74571621471139,450.60930130710176,0.0,0.16658215802245743,4.520971128002007,91.9248254175544
2013,South Korea,France,Automotive,2625.812844922133,1026.4574733907823,914.1160721150687,0.0,0.1879747005671943,7.289038662930865,1464.1624667658396
2021,Italy,USA,Automotive,7543.4012503185495,1536.5739729961238,2257.2065176923547,1.0,0.011985516651553852,6.2295504393134955,507.52726789428175
2013,Brazil,France,Manufacturing,9339.836918028761,542.9190683009641,1693.3938310117194,0.0,0.07382398778786009,7.594265645699863,1986.770322330432
2016,UK,France,Automotive,6885.413752473725,220.06720754804428,486.8215899166265,0.0,0.22910588522198364,5.374483550804848,215.82837913011778
2018,UK,Canada,Automotive,11317.529888217972,99.95835525472481,7647.025613697952,0.0,0.2323709142300815,1.0163193404146873,2.763006339637299
2021,France,South Korea,Technology,3601.9167572410443,1148.8030322266784,7140.144227055951,0.0,0.04299851715984916,6.4120808561201095,609.1599373397463
2018,France,India,Agriculture,8292.632494508249,380.40612633302305,191.82808436013158,1.0,0.0022220358104714055,8.132620190911648,3403.7062516226238
2015,Japan,South Korea,Technology,9671.491472622907,1390.6999608988183,370.4934455923824,0.0,0.04790541589097317,5.153165555366343,172.97819660433092
2011,Italy,Australia,Technology,13024.830290761318,596.0916886103345,1098.8326038794485,0.0,0.1742283540102748,4.901279830341432,134.46175784748118
2023,South Korea,Brazil,Manufacturing,8042.384236889026,249.05151613624435,422.2694352545534,0.0,0.014749429029684142,4.2805267122049635,72.27849995120773
2014,Italy,South Korea,Pharmaceuticals,2384.2801176328608,1217.3224174242266,2122.6723218075585,0.0,0.05230699727041528,7.241727653753496,1396.5045642837401
2013,Italy,South Korea,Pharmaceuticals,663.3885192280006,1221.6824710507908,1088.6928988507666,0.0,0.032885869910611855,7.236471307665426,1389.183311356561
2020,Brazil,Germany,Manufacturing,1801.4283076794095,9172.759283799458,482.22522473960845,0.0,0.21962202215581558,6.256520501153219,521.4015640218461
